order_id,customer_id,product_id,order_date,order_time,quantity,unit_price,discount,total_price,supplier_id,payment_method,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postal_code,billing_address,billing_city,billing_state,billing_country,billing_postal_code,tracking_number,status
285,285,285,3/17/2020,3.59,99,904.09,0.6,1869.07,285,credit card,7047 Homewood Circle,Hüremt,,Mongolia,,0716 Johnson Road,San Pascual,,Philippines,5420,2991630629,pending
286,286,286,10/17/2021,11.91,88,459.56,0.86,1410.49,286,debit card,1 Schurz Point,Kittilä,,Finland,99101,159 Drewry Road,San Pedro,,Philippines,4023,2619454923,pending
287,287,287,6/17/2021,3.15,16,402.63,0.43,5624.27,287,cash,0015 Hagan Road,Kaliwates,,Indonesia,,27 Ryan Center,Tupambaé,,Uruguay,,3110514697,pending
288,288,288,6/21/2020,22.49,35,237.86,0.49,4353.9,288,credit card,8646 Northwestern Pass,El Valle del Espíritu Santo,,Venezuela,,60 Westend Court,Cannes,B8,France,06403 CEDEX,7957883872,processing
289,289,289,7/2/2021,4.12,21,588.89,0.83,7465.31,289,cash,06 Hazelcrest Circle,Santa María del Real,,Honduras,,9385 Starling Road,Huantuo,,China,,7273489056,processing
290,290,290,2/5/2021,18.66,42,153.85,0.15,257.61,290,debit card,2 Barby Point,Alebtong,,Uganda,,6014 Bartelt Place,Shaxi,,China,,1795818135,shipped
291,291,291,8/3/2020,6.23,51,884.21,0.42,2227.85,291,debit card,1291 1st Court,Paris 15,A8,France,75729 CEDEX 15,03 Crowley Place,Buluangan,,Philippines,1479,7260416814,pending
292,292,292,8/24/2021,4.56,48,274.65,0.16,2655.65,292,credit card,06 Stang Point,Mīzan Teferī,,Ethiopia,,6564 Saint Paul Point,San Bernardino,,Guatemala,10004,5791542750,pending
293,293,293,10/5/2020,6.94,86,251.71,0.77,6502.25,293,debit card,52 Daystar Hill,Las Tablas,,Panama,,097 Hermina Hill,Tha Mai,,Thailand,22120,4177640999,processing
294,294,294,2/13/2022,17.47,19,574.08,0.03,9857.71,294,debit card,6481 Maywood Park,Svalöv,M,Sweden,268 90,91805 Truax Hill,Sterlibashevo,,Russia,453187,4674031667,processing
295,295,295,9/14/2022,5.63,88,959.49,0.39,4360.51,295,debit card,75 Melby Junction,Graksop,,South Africa,1274,93 Hollow Ridge Way,Lianozovo,,Russia,443099,9529539703,pending
296,296,296,10/14/2020,17.92,3,445.05,0.34,4987.49,296,credit card,1005 Talisman Way,Baima,,China,,0560 Spaight Crossing,Chuanxi,,China,,9981211076,processing
297,297,297,5/12/2022,17.78,16,848.93,0.65,7296.02,297,cash,95 Aberg Hill,Liufang,,China,,07 Dennis Circle,Rancabolang,,Indonesia,,5648339931,delivered
298,298,298,9/11/2020,23.49,49,751.92,0.36,2548.76,298,credit card,59 Carioca Place,La Fortuna,,Philippines,8702,8874 Ridgeview Trail,Miguel Hidalgo,TAM,Mexico,87090,1445491601,shipped
299,299,299,3/14/2021,2.5,69,950.1,0.55,9441.79,299,debit card,01549 Novick Court,Cernik,,Croatia,51219,37417 Hansons Avenue,Balucawi,,Philippines,5402,9073470130,shipped
300,300,300,8/27/2020,7.73,15,56.28,0.57,1042.75,300,cash,3179 Southridge Place,Pérama,,Greece,,23 Almo Parkway,Binitayan,,Philippines,5504,6555747710,pending
301,301,301,6/14/2020,16.18,10,212.35,0.52,3909.86,301,debit card,85 Vermont Way,Ladoang,,Indonesia,,664 David Trail,Peza e Madhe,,Albania,,4695778356,delivered
302,302,302,6/28/2022,23.33,57,880.46,0.58,8920.44,302,debit card,1096 Dunning Place,Rixi,,China,,8386 Fordem Court,Nianba,,China,,3079188838,processing
303,303,303,6/17/2022,16.63,19,684.83,0.65,8112.71,303,debit card,5 Messerschmidt Crossing,Wangtuan,,China,,19797 Lindbergh Center,Qinnan,,China,,5391495538,shipped
304,304,304,1/28/2020,12.22,65,551.04,0.13,7913.5,304,credit card,8021 Glendale Trail,Soito,18,Portugal,3460-710,69650 Dottie Hill,Chifeng,,China,,2581934267,pending
305,305,305,11/18/2020,7.65,92,344.42,0.63,8438.52,305,debit card,52 Straubel Trail,Zuoxi,,China,,9 Pond Point,Micheng,,China,,3533333130,pending
306,306,306,5/28/2022,19.59,20,678.62,0.21,3636.16,306,credit card,039 Mandrake Street,Makiyivka,,Ukraine,,72483 Kingsford Pass,Sacanche,,Peru,,7033433164,processing
307,307,307,10/6/2020,17.51,4,538.35,0.8,916.58,307,credit card,8 Novick Point,Letuyi,,China,,66 Menomonie Lane,Pipa,,China,,9369062993,delivered
308,308,308,7/26/2021,17.78,100,593.2,0.12,2004.1,308,credit card,20 Donald Way,Bilhorod-Dnistrovs’kyy,,Ukraine,,06396 American Place,Nova Petrópolis,,Brazil,95150-000,9389108394,pending
309,309,309,6/12/2020,21.57,64,676.72,0.58,7736.03,309,debit card,0 Pankratz Hill,Belén de Umbría,,Colombia,664048,599 Karstens Drive,Zafarwāl,,Pakistan,80100,9577813559,pending
310,310,310,2/11/2021,4.78,14,487.46,0.38,1119.15,310,debit card,1 Grayhawk Park,Youfang,,China,,147 Tomscot Junction,Kerep Wetan,,Indonesia,,6347901118,delivered
311,311,311,9/4/2021,14.18,77,674.83,0.31,2568.5,311,credit card,69 Pond Court,Canta,,Peru,,4 Graedel Point,Vyshneye Dolgoye,,Russia,303773,9588146877,pending
312,312,312,10/11/2020,7.79,78,277.86,0.89,3256.28,312,credit card,441 Colorado Trail,Telsen,,Argentina,9121,336 7th Court,Nunmanu,,Indonesia,,3329605904,shipped
313,313,313,4/19/2022,1.7,87,743.78,0.57,6443.04,313,cash,72243 Coleman Plaza,Novodvinsk,,Russia,164903,3 Reindahl Circle,Dabao’anzhen,,China,,6117646702,processing
314,314,314,2/7/2021,11.84,11,973.88,0.27,1682.93,314,cash,38828 Garrison Parkway,Aelande,,Indonesia,,6934 3rd Court,Rathdrum,,Ireland,V14,4695713368,pending
315,315,315,12/16/2020,11.48,35,70.56,0.98,4087.87,315,credit card,6 Cambridge Junction,Rio Real,,Brazil,48330-000,672 Lakewood Place,Kyaikto,,Myanmar,,6227102615,pending
316,316,316,10/12/2022,5.41,49,885.85,0.54,3950.97,316,cash,28 Dexter Drive,Celestynów,,Poland,05-430,2 Tennessee Place,Rawannawi Village,,Kiribati,,7173711224,delivered
317,317,317,7/23/2020,18.33,43,992.06,0.22,6996.11,317,debit card,19638 Bartelt Lane,Chapayeve,,Ukraine,,1441 Bultman Terrace,Kadupayung,,Indonesia,,7425199211,delivered
318,318,318,12/23/2022,18.93,3,864.16,0.66,182.12,318,cash,32 Hermina Hill,Seixezelo,13,Portugal,4415-928,40533 Gerald Park,Catalina,NL,Canada,B2V,6336281491,shipped
319,319,319,9/26/2021,11.02,15,702.74,0.4,2330.72,319,debit card,378 Paget Crossing,Nový Bor,,Czech Republic,473 01,45301 Oneill Circle,Unidad,,Philippines,8308,9141087845,pending
320,320,320,3/12/2022,4.69,98,481.45,0.02,8874.34,320,cash,58614 Vera Trail,Książki,,Poland,87-222,87 Jenna Park,Cimaragas,,Indonesia,,1855765791,processing
321,321,321,7/18/2021,3.33,90,279.18,0.48,8028.74,321,credit card,025 Straubel Point,Novopokrovka,,Ukraine,,081 Ludington Parkway,Timezgana,,Morocco,,5705314100,delivered
322,322,322,7/5/2020,2.89,47,829.21,0.02,6367.58,322,debit card,7797 Butterfield Street,Tubli,,Philippines,4031,64635 Hanover Lane,Gushui,,China,,5893430036,processing
323,323,323,2/28/2022,12.29,48,550.25,0.24,816.34,323,credit card,8314 Calypso Court,Xiangtang,,China,,9622 Russell Point,Babao,,China,,9154858438,shipped
324,324,324,1/6/2022,15.37,14,960.88,0.57,9337.36,324,cash,4 Arapahoe Terrace,Jinghai,,China,,3762 Pleasure Lane,Las Vegas,NV,United States,89178,9388659513,delivered
325,325,325,10/19/2020,14.36,55,548.75,0.65,6768.58,325,credit card,6659 Lyons Drive,Wangjiaping,,China,,4542 Jenna Hill,Changbai,,China,,8689821486,shipped
326,326,326,11/27/2021,16.18,54,63.99,0.9,2542.25,326,cash,4962 Mandrake Trail,Sallanches,B9,France,74704 CEDEX,8 Farwell Road,Järfälla,AB,Sweden,176 71,3049685575,shipped
327,327,327,2/26/2020,18.72,35,829.36,0.84,3075.67,327,cash,8 Twin Pines Terrace,Vélizy-Villacoublay,A8,France,78942 CEDEX,86 Reindahl Place,Ligonggang,,China,,2608343966,pending
328,328,328,5/21/2022,4.73,9,97.34,0.14,9432.22,328,credit card,20455 Nobel Point,Rattanaburi,,Thailand,85120,2 Sherman Terrace,Purral,,Costa Rica,10807,9786708332,delivered
329,329,329,3/22/2022,20.56,79,226.67,0.16,8997.14,329,cash,52043 Montana Lane,Asadābād,,Afghanistan,,9 Darwin Road,Turt,,Mongolia,,4910840577,delivered
330,330,330,10/21/2021,21.87,4,989.15,0.76,9198.94,330,debit card,6 Westridge Avenue,Liuhao,,China,,169 3rd Terrace,Sŏnbong,,North Korea,,9377762334,shipped
331,331,331,4/9/2021,3.57,29,670.47,0.15,3048.85,331,credit card,22 Bobwhite Parkway,Dębe Wielkie,,Poland,05-311,98605 Summerview Place,Butungan,,Indonesia,,2253535294,pending
332,332,332,3/7/2020,6.25,72,877.52,0.39,2965.98,332,cash,0 Vidon Place,Penalva,,Brazil,65213-000,3 Clarendon Way,Francisco Villa,CHP,Mexico,26030,8712229018,processing
333,333,333,4/8/2020,6.55,98,304.32,0.28,410.69,333,cash,12437 David Avenue,Beidajie,,China,,6 Knutson Terrace,Mezhevoy,,Russia,456926,8088374768,pending
334,334,334,5/5/2020,5.11,44,798.24,0.63,1579.79,334,cash,0186 Katie Terrace,Canggang,,China,,785 Beilfuss Circle,Kyperoúnta,,Cyprus,,2556790915,shipped
335,335,335,9/6/2021,13.21,19,482.15,0.39,3748.71,335,credit card,828 Northridge Junction,Drybin,,Belarus,,10 Evergreen Junction,Santa Catalina,,Venezuela,,7720883334,shipped
336,336,336,6/25/2021,19.76,35,101.87,0.69,3192.82,336,debit card,313 Forest Run Hill,Białobrzegi,,Poland,37-114,815 Nova Hill,Wādī Raḩḩāl,,Palestinian Territory,,3630621912,delivered
337,337,337,11/23/2021,22.25,54,199.64,0.76,5031.27,337,credit card,4 Monterey Center,Namp’o,,North Korea,,85320 Shelley Plaza,Zharkent,,Kazakhstan,,7009369918,delivered
338,338,338,1/19/2020,21.98,53,435.09,0.24,7239.03,338,credit card,5009 Dawn Drive,Ar Rābiyah,,Kuwait,,54 International Court,Maimará,,Argentina,4624,6332934991,delivered
339,339,339,3/26/2022,8.07,94,767.06,0.03,5897.61,339,credit card,9 Burrows Pass,Kista,AB,Sweden,164 45,362 Portage Terrace,Uspenskoye,,Russia,352450,9184966219,shipped
340,340,340,1/14/2021,17.79,71,333.56,0.41,7435.36,340,credit card,00 Ruskin Place,Paseh,,Indonesia,,40718 Marquette Place,Quma,,China,,7779075728,pending
341,341,341,5/27/2020,13.71,34,333.03,0.39,908.14,341,cash,371 Granby Pass,Selkirk,MB,Canada,R1A,176 Mccormick Trail,Bantacan,,Philippines,8110,8435405929,delivered
342,342,342,1/22/2022,22.95,92,742.58,0.21,2748.46,342,cash,6 Iowa Street,Granadero Baigorria,,Argentina,2152,01 School Street,Salamá,,Guatemala,15001,3805525634,pending
343,343,343,2/18/2020,21.94,89,358.96,0.53,3951.86,343,cash,489 Northwestern Crossing,Staryy Sambor,,Ukraine,,0049 Dovetail Plaza,Ban Phan Don,,Thailand,41220,2033415889,pending
344,344,344,9/25/2021,21.62,13,900.7,0.52,1392.94,344,cash,29955 Oakridge Drive,Charikar,,Afghanistan,,5031 Farwell Alley,Maszkienice,,Poland,32-854,1540022951,shipped
345,345,345,8/23/2020,0.15,45,295.91,0.64,1266.61,345,cash,68112 Stang Plaza,Geneina,,Sudan,,9 Anzinger Terrace,Querobamba,,Peru,,7410963872,delivered
346,346,346,12/19/2020,10.26,12,763.29,0.54,6165.6,346,credit card,10041 Northport Hill,Kurumoch,,Russia,443544,51103 Messerschmidt Plaza,‘Izbat al Burj,,Egypt,,3560887769,delivered
347,347,347,10/13/2021,22.1,30,760.77,0.07,6903.42,347,cash,63767 Dwight Hill,Kampungsusah,,Indonesia,,912 Namekagon Circle,Säffle,S,Sweden,661 42,1811214710,shipped
348,348,348,10/5/2021,18.74,67,138.46,0.22,1437.44,348,debit card,586 High Crossing Drive,Valvedditturai,,Sri Lanka,71326,645 David Hill,Pervomayskoye,,Russia,188855,7093786937,delivered
349,349,349,1/21/2022,23.3,39,265.25,0.14,5745.43,349,credit card,0843 Thackeray Hill,Antipolo,,Philippines,2816,4 Sloan Drive,Ngudu,,Tanzania,,5521153256,processing
350,350,350,8/5/2022,6.81,7,799.88,0.86,5195.48,350,credit card,3353 Monument Plaza,Nāḩiyat as Sab‘ Biyār,,Syria,,43144 Nova Drive,Tuchengzi,,China,,7445243060,processing
351,351,351,10/15/2022,18.05,29,6.5,0.51,466.12,351,credit card,82504 Dahle Hill,Kuala Lumpur,KUL,Malaysia,50490,41549 Northport Junction,Euclides da Cunha,,Brazil,48500-000,4147571569,shipped
352,352,352,11/14/2021,14.8,84,639.91,0.39,4683.4,352,credit card,1359 Eliot Plaza,Qianwei,,China,,1328 Hauk Terrace,Astana,,Kazakhstan,,1066186892,shipped
353,353,353,2/14/2021,15.04,49,907.61,0.27,4132.63,353,debit card,5 Algoma Junction,Tengqiao,,China,,050 Ridgeway Point,Aginskoye,,Russia,663580,2801737543,delivered
354,354,354,7/12/2020,21.93,81,494.35,0.54,9013.26,354,debit card,61 Colorado Place,São Leopoldo,,Brazil,93000-000,07 Tomscot Avenue,Yanwang,,China,,8386862215,processing
355,355,355,8/27/2020,2.6,26,86.59,0.54,7742.85,355,debit card,7 Scofield Hill,Rio Grande da Serra,,Brazil,09450-000,60 Jay Point,Yepocapa,,Guatemala,04012,2448347323,shipped
356,356,356,2/3/2021,1.67,18,99.95,0.88,3669.34,356,cash,0158 Hanover Trail,Oyem,,Gabon,,4688 Buhler Trail,Sarpang,,Bhutan,,3420375052,shipped
357,357,357,12/8/2022,10.45,75,826.38,0.86,7681.68,357,debit card,2 Chinook Street,Petrovskiy,,Russia,399445,30577 Crownhardt Point,Ziway,,Ethiopia,,3821934222,shipped
358,358,358,3/26/2022,18.51,1,291.62,0.92,944.02,358,credit card,16186 Lillian Point,Kansas City,KS,United States,66160,8479 West Drive,Krasnaye,,Belarus,,9133638154,shipped
359,359,359,6/4/2020,22.34,27,914.66,0.99,9580.04,359,cash,6261 Oriole Place,Tanbu,,China,,161 Declaration Court,Santo Tomas,,Philippines,8112,8309779106,delivered
360,360,360,8/7/2021,10.73,7,499.81,0.93,6316.39,360,cash,68 Corscot Point,Liyuan,,China,,6236 Banding Road,Puerto Asís,,Colombia,862069,4128014820,shipped
361,361,361,9/12/2021,0.38,84,341.78,0.61,4198.8,361,credit card,3 Talisman Avenue,Örebro,T,Sweden,702 31,8 Elgar Avenue,Ang Thong,,Thailand,14000,4005577231,delivered
362,362,362,6/1/2022,10.16,90,448.7,0.92,8324.68,362,cash,965 Hudson Circle,Chatuchak,,Thailand,64180,372 Dottie Avenue,Canggetelo,,Indonesia,,2523014446,delivered
363,363,363,10/18/2020,2.75,12,240.77,0.73,3383.0,363,credit card,46 Schurz Lane,Sabtang,,Philippines,3904,92179 Stone Corner Circle,Florianópolis,,Brazil,88000-000,7760609345,shipped
364,364,364,5/18/2020,21.37,10,3.14,0.12,7441.05,364,debit card,23684 Aberg Lane,Kuafeu,,Indonesia,,17 Buell Parkway,Shushi,,Azerbaijan,,8368640928,pending
365,365,365,5/14/2022,12.76,99,909.97,0.86,1978.95,365,debit card,54 Vernon Road,Pantai Ceuremen,,Indonesia,,6 Spenser Pass,Syców,,Poland,56-500,7625123600,pending
366,366,366,9/9/2021,1.45,31,613.2,0.81,5600.46,366,credit card,11908 Golden Leaf Junction,Uppsala,C,Sweden,757 59,5 Luster Road,Guadalupe,,Costa Rica,10801,1294539317,processing
367,367,367,3/13/2022,7.1,5,831.57,0.56,2873.55,367,debit card,0270 Lillian Court,Huaihe,,China,,581 Rusk Drive,Zhangcheng,,China,,4926358816,shipped
368,368,368,8/25/2020,0.33,51,517.95,0.27,9867.77,368,cash,6 Crescent Oaks Way,Lauro de Freitas,,Brazil,42700-000,5 Orin Park,Gandara,,Philippines,6706,7783869981,pending
369,369,369,12/31/2020,6.31,33,953.21,0.95,930.77,369,credit card,0968 Graceland Park,Cuauhtemoc,TAM,Mexico,87426,0 Judy Drive,Huelkail,,Indonesia,,8385431003,delivered
370,370,370,3/15/2022,9.3,68,365.32,0.31,9726.23,370,credit card,1831 Rockefeller Drive,Balingcanaway,,Philippines,1211,58686 Schlimgen Lane,Cô Tô,,Vietnam,,9728638348,pending
371,371,371,6/26/2020,22.93,15,406.91,0.4,2546.55,371,cash,17 Elgar Parkway,Yunlu,,China,,0986 Ludington Way,Keles Timur,,Indonesia,,1214770935,delivered
372,372,372,4/8/2020,23.68,2,771.4,0.26,5942.34,372,cash,77668 Arizona Place,Hotsk,,Belarus,,68 Northwestern Circle,Yayao,,China,,3467224165,delivered
373,373,373,4/6/2021,2.39,70,868.16,0.01,1610.62,373,credit card,1 Garrison Road,Huichang,,China,,70475 Dahle Parkway,Tianzhou,,China,,7408585623,delivered
374,374,374,1/7/2021,19.16,28,570.6,0.13,291.01,374,cash,09349 Bunker Hill Drive,Pointe-Noire,,Republic of the Congo,,4 Clarendon Center,Hitachi-Naka,,Japan,312-0063,3691604209,processing
375,375,375,1/4/2022,6.5,19,210.48,0.73,7430.56,375,credit card,95002 Warrior Park,Talldaww,,Syria,,78264 Colorado Road,Ponta do Sol,,Cape Verde,,2214538461,shipped
376,376,376,6/26/2020,5.9,58,181.97,0.97,3166.27,376,debit card,0 Golf View Avenue,Kolyubakino,,Russia,143144,110 Northland Street,Sanjiang,,China,,4972912295,pending
377,377,377,6/26/2021,6.99,33,975.3,0.41,6529.06,377,credit card,28688 South Plaza,La Unión,,Colombia,761548,124 Fallview Park,Shataping,,China,,8537397950,shipped
378,378,378,8/5/2020,11.33,43,556.08,0.22,4010.97,378,credit card,4309 Tomscot Hill,Łukowa,,Poland,23-412,79 Tony Circle,Pak Thong Chai,,Thailand,30150,6736409518,shipped
379,379,379,11/7/2022,0.27,24,591.65,0.73,6804.81,379,credit card,3 Corscot Parkway,Yunmeng Chengguanzhen,,China,,03 Blackbird Way,Kafr Miṣr,,Israel,,6016889265,pending
380,380,380,9/9/2022,8.49,29,108.32,0.3,5172.51,380,credit card,3137 Transport Alley,Kamalaputi,,Indonesia,,4042 Del Mar Court,Eastern Suburbs Mc,NSW,Australia,1325,4587477732,pending
381,381,381,12/1/2022,2.07,92,7.51,0.52,4738.55,381,debit card,7 Shasta Place,Nicosia,,Cyprus,,1 Londonderry Crossing,Hudiksvall,X,Sweden,824 26,1969113308,shipped
382,382,382,3/2/2022,15.0,90,457.66,0.74,9608.79,382,debit card,28390 Fulton Point,Gongji,,China,,995 Muir Point,Ngala,,Nigeria,,9453732611,processing
383,383,383,1/1/2020,2.0,28,750.83,0.91,9304.33,383,debit card,22412 Stephen Park,Queluz de Baixo,11,Portugal,2730-015,74126 Pine View Trail,Ręczno,,Poland,97-510,4541680797,delivered
384,384,384,9/25/2020,17.3,44,660.33,0.08,2310.95,384,debit card,51493 Sage Terrace,Sardoal,13,Portugal,4625-177,16888 Granby Parkway,Luzhang,,China,,3703063149,processing
385,385,385,7/11/2020,18.19,21,858.19,0.43,6657.06,385,debit card,7 Lakeland Park,Nyūzen,,Japan,939-0751,924 Walton Circle,Żabnica,,Poland,34-382,5228773155,pending
386,386,386,11/28/2021,23.11,96,21.3,0.93,7938.26,386,debit card,17 Lillian Road,Gogosuket,,Indonesia,,9831 Pearson Street,San Rafael Abajo,,Costa Rica,10311,6827223138,processing
387,387,387,1/27/2020,4.26,43,607.97,0.81,7104.85,387,credit card,622 Havey Way,Cigagade,,Indonesia,,3 Prentice Crossing,Wiang Chiang Rung,,Thailand,57210,1929733670,shipped
388,388,388,8/12/2021,12.13,57,67.16,0.08,1424.19,388,credit card,8 Muir Point,San Miguel,,Costa Rica,10302,01507 Mockingbird Avenue,Winong,,Indonesia,,9481560958,shipped
389,389,389,5/5/2021,11.1,8,321.53,0.67,8237.39,389,cash,6 Cherokee Drive,Shardara,,Kazakhstan,,62181 Knutson Way,Ust’-Donetskiy,,Russia,346550,7974051286,shipped
390,390,390,4/3/2021,14.5,82,268.47,0.28,6453.14,390,debit card,11399 Haas Street,Alimono,,Philippines,7005,0 Union Junction,Cruz de los Milagros,,Argentina,3441,7446666726,pending
391,391,391,3/6/2020,20.13,35,871.11,0.07,256.08,391,debit card,44210 Holy Cross Hill,Kilim,,Philippines,6521,980 Brown Alley,Sumenep,,Indonesia,,2631169366,processing
392,392,392,3/14/2020,8.47,68,80.42,1.0,5103.21,392,credit card,05061 Veith Street,Nakajah,,Indonesia,,836 Northview Crossing,Kimje,,South Korea,,7139057174,delivered
393,393,393,10/13/2022,22.38,41,488.25,0.7,2935.1,393,debit card,903 Fallview Park,Biscucuy,,Venezuela,,01960 Sutherland Place,Khānewāl,,Pakistan,58181,2618697998,shipped
394,394,394,7/13/2021,17.27,60,953.99,0.37,9121.48,394,debit card,78071 Surrey Way,Surin,,Thailand,58110,2 Sloan Lane,Zhangping,,China,,3864197735,delivered
395,395,395,6/16/2022,14.39,41,490.39,0.8,8596.85,395,credit card,797 Ilene Road,Dunyāpur,,Pakistan,59111,64 Fuller Avenue,São Bento do Sul,,Brazil,89290-000,7554738032,delivered
396,396,396,12/24/2022,23.35,5,925.83,0.48,8635.37,396,credit card,2 Graedel Point,Sangiyn Dalay,,Mongolia,,28650 Haas Drive,Ts’khinvali,,Georgia,,9991802004,shipped
397,397,397,11/30/2020,1.56,46,260.87,0.86,2063.88,397,credit card,43456 Kenwood Center,Temenggungan,,Indonesia,,55097 Vahlen Terrace,Acandí,,Colombia,278018,4144171224,shipped
398,398,398,7/30/2020,20.53,91,91.33,0.88,9435.67,398,cash,45 Havey Terrace,Järfälla,AB,Sweden,175 54,8 Mallory Crossing,Xiachen,,China,,8322097711,shipped
399,399,399,3/12/2021,1.37,54,853.82,0.56,4954.53,399,debit card,46431 Petterle Plaza,Zhangatas,,Kazakhstan,,342 Kings Terrace,Pohonsirih,,Indonesia,,9446668723,delivered
400,400,400,4/28/2020,0.15,34,664.76,0.22,1023.9,400,credit card,2 Holmberg Park,Xuexi,,China,,341 Manitowish Drive,Nyrkiv,,Ukraine,,8990679784,shipped
401,401,401,4/28/2020,6.98,23,64.52,0.6,7002.09,401,credit card,86 Merry Terrace,Salcedo,,Dominican Republic,11005,2 Warrior Park,Kefar Yona,,Israel,,3053181828,processing
402,402,402,9/15/2020,8.71,71,50.16,0.87,106.92,402,cash,5982 Hallows Pass,Kosonsoy Shahri,,Uzbekistan,,722 Kennedy Circle,Liushikou,,China,,4756613984,pending
403,403,403,1/19/2021,23.31,29,41.86,0.47,3868.28,403,cash,88 Beilfuss Parkway,Petawawa,ON,Canada,K8H,17 Gerald Center,Melaka,MLK,Malaysia,75586,3570222130,processing
404,404,404,12/6/2020,0.99,75,57.99,0.65,8892.42,404,cash,02 Algoma Parkway,Renhe,,China,,56935 Eliot Court,Halong,,Indonesia,,8102623020,pending
405,405,405,5/7/2021,8.08,76,762.54,0.88,5361.48,405,debit card,6133 Hintze Parkway,Abricots,,Haiti,,06053 Burning Wood Lane,Baicheng,,China,,3775744632,shipped
406,406,406,5/21/2022,6.91,67,337.87,0.08,7684.66,406,debit card,56 Nelson Pass,President Roxas,,Philippines,9405,008 Morningstar Road,Lai Lai Bisi Kopan,,Indonesia,,3229986015,pending
407,407,407,7/31/2021,20.09,53,884.08,0.76,4216.79,407,cash,871 Golden Leaf Street,Pyhäranta,,Finland,23950,5 Columbus Trail,Cambas,05,Portugal,6185-175,5972306533,shipped
408,408,408,8/31/2021,8.51,24,699.88,0.24,5409.16,408,credit card,9967 Blaine Place,Colinas,,Brazil,95895-000,34729 Lotheville Avenue,Taltal,,Philippines,6715,7403114635,pending
409,409,409,5/16/2020,4.53,76,633.77,0.43,300.85,409,credit card,5461 Linden Road,Haizhouwobao,,China,,19460 Loeprich Drive,Dongjiao,,China,,7092123680,delivered
410,410,410,3/21/2021,22.57,77,261.7,0.51,6921.35,410,credit card,463 Michigan Avenue,Pantai Ceuremen,,Indonesia,,82 Loomis Road,Sovetakan,,Armenia,,9316265865,delivered
411,411,411,3/30/2021,10.6,21,749.7,0.26,2481.99,411,credit card,51 Blue Bill Park Pass,Montenegro,,Brazil,95780-000,35731 Loomis Junction,Créteil,A8,France,94972 CEDEX 9,5970263240,shipped
412,412,412,4/18/2020,3.18,48,975.83,0.05,8847.12,412,credit card,0 Spenser Street,Samboan,,Philippines,6027,00 Erie Terrace,Vřesina,,Czech Republic,747 20,7768877167,processing
413,413,413,1/20/2021,9.91,76,55.69,0.73,4210.12,413,cash,22 Swallow Circle,Tuymazy,,Russia,452778,944 Dixon Parkway,Yuhuangding,,China,,6294940607,delivered
414,414,414,9/19/2020,8.13,48,556.27,0.74,1005.62,414,debit card,80204 Fairview Lane,Dongzhaogezhuang,,China,,69 Forster Court,Ad Dīs ash Sharqīyah,,Yemen,,6372286722,shipped
415,415,415,3/24/2021,1.37,42,587.22,0.89,1604.3,415,debit card,70 Bultman Plaza,Permas,,Indonesia,,4208 7th Park,Podsineye,,Russia,655670,9658667486,delivered
416,416,416,11/24/2021,0.49,30,573.34,0.27,5610.96,416,credit card,09 Northland Avenue,Pasar Kidul,,Indonesia,,3012 Elmside Place,Kadupinang,,Indonesia,,7858058333,pending
417,417,417,7/9/2020,22.36,47,295.81,0.41,4468.58,417,credit card,16 Sunbrook Drive,Redon,A2,France,35605 CEDEX,05 Lakewood Gardens Alley,Foso,,Ghana,,6628927803,shipped
418,418,418,1/24/2022,8.27,71,366.92,0.13,7117.01,418,debit card,27039 Garrison Road,Kayan,,Myanmar,,17262 8th Road,Laibin,,China,,1304857989,delivered
419,419,419,6/16/2021,20.38,63,971.8,0.61,841.47,419,cash,32 Rigney Way,Shiziqiao,,China,,2391 Muir Plaza,Hongxingqiao,,China,,2010219181,processing
420,420,420,2/9/2020,22.76,9,826.74,0.38,5394.23,420,credit card,8127 Service Drive,Changtu,,China,,5498 Del Sol Drive,Bettendorf,,Luxembourg,L-9359,6816508806,processing
421,421,421,4/10/2021,13.3,65,268.98,0.49,5729.4,421,cash,66423 Northwestern Way,Buraen,,Indonesia,,9199 Onsgard Way,Portsmouth,,Dominica,,5146268465,processing
422,422,422,3/21/2021,18.92,86,899.97,0.82,369.0,422,debit card,645 Alpine Crossing,Barbaza,,Philippines,5706,84044 Dwight Junction,Plei Kần,,Vietnam,,5839621651,shipped
423,423,423,3/5/2020,5.72,48,302.24,0.88,7130.86,423,debit card,2686 Sachs Street,Naval,,Philippines,6543,2232 Bonner Road,Brie-Comte-Robert,A8,France,77254 CEDEX,4946965552,shipped
424,424,424,1/10/2022,10.42,46,163.37,0.42,5298.81,424,credit card,497 Dwight Crossing,Chadiza,,Zambia,,5 Bobwhite Junction,Jajaway,,Indonesia,,5704857431,pending
425,425,425,2/4/2021,5.12,37,51.32,0.79,9396.31,425,cash,7264 Debs Point,Arganil,06,Portugal,3300-043,8405 Heath Trail,Buutuo,,Liberia,,7202479355,processing
426,426,426,10/21/2020,3.16,1,613.33,0.09,9995.26,426,debit card,75773 Melvin Pass,El Refugio,JAL,Mexico,45310,673 Almo Drive,Sheshory,,Ukraine,,5097230747,pending
427,427,427,12/2/2022,18.38,33,545.61,0.28,8171.5,427,credit card,6830 Chinook Parkway,Longar,,Peru,,6762 Wayridge Circle,Lokavec,,Slovenia,5270,6915277224,delivered
