order_id,customer_id,product_id,order_date,order_time,quantity,unit_price,discount,total_price,supplier_id,payment_method,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postal_code,billing_address,billing_city,billing_state,billing_country,billing_postal_code,tracking_number,status
286,286,286,6/14/2022,9.03,39,892.37,0.98,1230.66,286,credit card,368 Logan Junction,Milltown,,Ireland,D04,74 Coleman Circle,Mazhonghe,,China,,8898106004,processing
287,287,287,10/30/2020,10.58,24,722.28,0.26,6338.7,287,credit card,7246 Manufacturers Crossing,Demba,,Democratic Republic of the Congo,,29 Coleman Center,Hallsberg,T,Sweden,694 24,8470798375,shipped
288,288,288,11/28/2020,12.56,93,961.27,0.29,5073.83,288,credit card,986 Porter Terrace,Binangun,,Indonesia,,60758 Corben Place,Callanca,,Peru,,8435439546,shipped
289,289,289,5/27/2021,15.52,64,798.08,0.64,6955.47,289,cash,725 Morrow Drive,Suvorovo,,Bulgaria,9170,6373 Morrow Park,Kamennogorsk,,Russia,188950,2117924853,delivered
290,290,290,5/24/2022,5.7,74,902.78,0.2,527.89,290,credit card,95433 Raven Trail,Bouaflé,,Ivory Coast,,814 Farwell Drive,Pailitas,,Colombia,204007,6015110175,processing
291,291,291,7/16/2020,3.11,29,497.67,0.42,5085.86,291,cash,1774 Onsgard Way,Lindavista,GUA,Mexico,37800,2504 Lukken Court,Batutua,,Indonesia,,2169838185,processing
292,292,292,8/27/2022,7.63,4,658.32,1.0,8970.25,292,cash,7086 Mallory Drive,São Bernardo do Campo,,Brazil,09700-000,28003 Sloan Plaza,Kyaikkami,,Myanmar,,2064003142,pending
293,293,293,12/21/2021,5.36,78,416.84,0.66,2296.24,293,cash,8 Manitowish Alley,Pankshin,,Nigeria,,9 Prentice Hill,Qimeng,,China,,5752200519,pending
294,294,294,12/15/2021,19.81,72,168.95,0.99,1537.53,294,debit card,827 Almo Trail,Banjar Desa,,Indonesia,,45014 8th Street,Gœsdorf,,Luxembourg,L-9674,3255033248,delivered
295,295,295,1/3/2022,20.65,45,880.11,0.39,9999.14,295,credit card,5983 Harbort Park,Orléans,A3,France,45957 CEDEX 9,59 Gerald Center,Pylaía,,Greece,,9985321261,processing
296,296,296,1/2/2020,3.51,77,567.63,0.24,1520.26,296,credit card,738 Artisan Plaza,Naperville,IL,United States,60567,6314 Nancy Plaza,Kawęczyn,,Poland,62-704,5360690789,delivered
297,297,297,5/8/2021,14.89,90,171.4,0.37,8582.87,297,credit card,958 Charing Cross Way,Xinminxiang,,China,,15235 Shelley Trail,Alíartos,,Greece,,7932578669,shipped
298,298,298,1/20/2020,20.97,11,833.12,0.17,3105.83,298,cash,5 Knutson Street,Paris 19,A8,France,75171 CEDEX 19,87295 Goodland Lane,Karangbenda,,Indonesia,,9121596143,shipped
299,299,299,1/18/2021,18.17,13,798.47,0.13,6424.16,299,debit card,569 Gerald Crossing,Pindobaçu,,Brazil,44770-000,5323 Hagan Center,Siverskiy,,Russia,188355,1992178062,delivered
300,300,300,4/18/2021,20.8,49,711.11,0.41,8480.07,300,credit card,760 Kropf Avenue,Lingkou,,China,,0 Forest Avenue,Báguanos,,Cuba,,3752298294,pending
301,301,301,1/13/2022,5.83,32,794.91,0.55,3759.53,301,cash,138 Nancy Pass,Stanisław Górny,,Poland,34-103,71458 2nd Circle,Sukaharja,,Indonesia,,1020460526,delivered
302,302,302,7/30/2020,22.52,67,487.08,0.0,638.92,302,credit card,26281 Johnson Park,Dengyue,,China,,431 1st Plaza,Heshui,,China,,4523892124,pending
303,303,303,11/2/2021,4.72,46,1.84,0.23,9946.91,303,debit card,7053 Browning Terrace,Mesopotam,,Albania,,354 Ridgeway Trail,Benito Juarez,MOR,Mexico,62214,3213649876,pending
304,304,304,5/23/2022,22.26,79,302.87,0.97,6805.38,304,cash,0073 Superior Terrace,Ban Ko Lan,,Thailand,48180,84681 Rieder Way,Oruro,,Bolivia,,5727695550,shipped
305,305,305,4/27/2020,23.17,37,544.02,0.44,2884.2,305,debit card,58631 Victoria Terrace,Dongxin,,China,,80709 Manley Park,Korolev,,Russia,249087,9001997396,processing
306,306,306,11/3/2022,23.79,66,133.34,0.27,8271.92,306,debit card,462 Sullivan Center,Hamburg,HH,Germany,21037,052 Fairfield Alley,Kwolla,,Nigeria,,5653843955,processing
307,307,307,8/19/2021,4.49,47,900.62,0.72,8834.05,307,credit card,0512 Packers Crossing,Klobuky,,Czech Republic,273 74,8173 Gulseth Hill,Baojia,,China,,8492964790,pending
308,308,308,7/27/2020,21.74,50,14.03,0.84,4428.39,308,cash,6 Anzinger Court,Tortosendo,05,Portugal,6200-723,6 Northfield Park,Waipukang,,Indonesia,,7157220277,pending
309,309,309,7/7/2020,9.95,2,749.26,0.19,2040.48,309,credit card,50 Schmedeman Way,Sîngerei,,Moldova,MD-6227,095 Donald Crossing,Qümong,,China,,1728276950,delivered
310,310,310,4/11/2022,14.21,27,81.28,0.42,5098.68,310,debit card,10445 Anniversary Terrace,Wolmaransstad,,South Africa,2630,395 Steensland Drive,Zlaté Hory,,Czech Republic,793 76,2373376633,processing
311,311,311,8/23/2020,7.95,99,868.62,0.17,5947.43,311,debit card,4 Monterey Plaza,Madison,WI,United States,53726,960 Hayes Circle,Gīdolē,,Ethiopia,,8952212264,pending
312,312,312,6/3/2022,6.14,18,220.02,0.33,773.64,312,debit card,40 Dixon Parkway,Gorshechnoye,,Russia,307425,99 Harper Street,San Ignacio,,Honduras,,8069010785,processing
313,313,313,7/26/2022,12.39,12,777.08,0.13,4843.04,313,cash,504 Jana Way,Barlinek,,Poland,74-320,5979 Blackbird Park,Nanlin,,China,,8983483052,delivered
314,314,314,2/3/2022,3.89,49,556.57,0.04,9670.75,314,debit card,2 Linden Avenue,Chengyang,,China,,8 Saint Paul Court,Savitaipale,,Finland,54801,4463129658,delivered
315,315,315,1/2/2020,17.27,24,360.51,0.46,6942.2,315,credit card,5118 Anderson Street,Akouda,,Tunisia,,4 Artisan Hill,Shuangqiao,,China,,8406028692,shipped
316,316,316,11/8/2022,14.62,99,193.73,1.0,7186.8,316,debit card,88128 Jenna Way,Daduchuan,,China,,1 Lyons Drive,Grazhdanskoye,,Russia,363104,1861524976,delivered
317,317,317,3/27/2022,17.65,64,758.2,0.72,9966.34,317,debit card,6 Pearson Parkway,Pakenjeng,,Indonesia,,183 Atwood Alley,Qinghe,,China,,7862797467,shipped
318,318,318,6/12/2022,14.49,62,706.59,0.64,1478.32,318,cash,18012 Sherman Lane,Kassel,HE,Germany,34132,6 Anniversary Center,Cuevas,,Philippines,8505,3441751168,processing
319,319,319,6/9/2021,17.68,32,785.63,0.18,5812.57,319,debit card,48 Meadow Vale Junction,Antopal’,,Belarus,,526 Forest Avenue,Chile Chico,,Chile,,8085527344,processing
320,320,320,6/9/2021,7.63,5,70.09,0.37,2381.32,320,cash,183 Fulton Lane,Postoloprty,,Czech Republic,439 42,6685 Park Meadow Pass,Gunung Timur,,Indonesia,,4877773677,shipped
321,321,321,12/24/2021,1.32,72,474.57,0.88,8858.15,321,debit card,4 Muir Terrace,Charlottetown,PE,Canada,C1B,70 Mallory Park,Guarapuava,,Brazil,85000-000,5655940663,shipped
322,322,322,1/19/2021,20.38,38,153.69,0.04,82.17,322,credit card,95 Hanover Drive,Maonon,,Philippines,4402,6 Oakridge Drive,Otyniya,,Ukraine,,9452947166,shipped
323,323,323,3/26/2022,20.2,39,544.72,0.66,8715.37,323,cash,8 Fieldstone Terrace,Massaranduba,,Brazil,89108-000,9 Saint Paul Court,Iraray,,Philippines,7300,1405101943,pending
324,324,324,1/23/2021,6.46,59,862.06,0.38,1132.46,324,debit card,6245 Blue Bill Park Parkway,Bor Ondor,,China,,4 Glendale Parkway,Witbank,,South Africa,2250,5069804015,pending
325,325,325,11/12/2020,15.71,29,55.69,0.54,6866.83,325,credit card,72 Continental Road,Mompach,,Luxembourg,L-6695,80 Westend Junction,Gupakan,,Indonesia,,6503158192,delivered
326,326,326,11/20/2021,1.87,93,308.99,0.33,9031.78,326,cash,9570 Hanson Parkway,"Coruña, A",GA,Spain,15190,1 Magdeline Drive,Ekenäs,,Finland,35530,1479633359,shipped
327,327,327,6/10/2020,15.88,63,49.26,0.61,3296.11,327,credit card,415 Bay Avenue,Shāhpur Chākar,,Pakistan,72121,68 Hansons Hill,Mingshuihe,,China,,3106459172,processing
328,328,328,11/9/2022,12.1,67,563.77,0.84,80.2,328,credit card,3 Lotheville Point,El Hatillo,,Venezuela,,8957 Annamark Alley,Mirovka,,Ukraine,,2050819608,processing
329,329,329,8/12/2021,1.11,91,621.68,0.02,5601.12,329,debit card,1 Morningstar Plaza,Samut Songkhram,,Thailand,75110,294 Briar Crest Place,Panglanjan,,Indonesia,,8918836419,pending
330,330,330,7/22/2020,22.97,85,4.78,0.59,6036.92,330,credit card,3 Moland Circle,Xiapu,,China,,213 Almo Pass,Pacaembu,,Brazil,17860-000,2968868596,shipped
331,331,331,2/6/2022,19.88,3,299.86,0.32,8569.79,331,credit card,1692 Carey Junction,Widuchowa,,Poland,74-120,025 Cody Trail,Mendī,,Ethiopia,,5023606760,pending
332,332,332,1/13/2021,0.16,4,965.18,0.28,1565.23,332,cash,61407 Fisk Junction,Paseka,,Czech Republic,783 97,640 Vera Parkway,Kobylin,,Poland,63-740,4737408038,processing
333,333,333,12/9/2020,5.51,23,62.09,0.06,8274.34,333,cash,24393 Red Cloud Road,El Aïoun,,Morocco,,37428 Dakota Junction,Hamburg,HH,Germany,20249,2536569764,pending
334,334,334,6/29/2020,17.37,53,535.58,0.14,8136.46,334,credit card,4 Summit Pass,Rosmaninhal,05,Portugal,6060-414,5 Prairie Rose Terrace,Kopang Satu,,Indonesia,,2905498720,processing
335,335,335,1/27/2021,10.35,12,773.53,0.3,4086.01,335,debit card,92597 Arizona Road,Pocito,,Argentina,6430,78021 Old Gate Lane,Larangan,,Indonesia,,9087694126,pending
336,336,336,11/3/2020,3.44,21,989.59,0.11,9074.69,336,credit card,0890 Swallow Plaza,Wuku,,China,,35 Bluestem Terrace,Karinë,,Albania,,7446284791,pending
337,337,337,3/5/2021,8.04,74,282.7,0.65,3527.74,337,credit card,61 Kings Place,Rurrenabaque,,Bolivia,,80834 Prentice Lane,Granada,,Nicaragua,,9096254597,processing
338,338,338,7/6/2020,15.22,60,837.68,0.09,948.83,338,debit card,7392 Vermont Center,Jangas,,Peru,,1796 Debra Circle,Alangilanan,,Philippines,2420,5451701860,shipped
339,339,339,9/11/2022,5.08,7,432.8,0.51,5356.79,339,debit card,0152 Prairieview Crossing,Saint-Constant,QC,Canada,J5A,9 Forest Way,Lajeosa,06,Portugal,3405-305,7694812367,delivered
340,340,340,7/26/2021,18.91,82,734.65,0.77,7915.47,340,credit card,3 Green Ridge Circle,Yinjiang,,China,,3 Comanche Plaza,Bugojno,,Bosnia and Herzegovina,,5320988974,delivered
341,341,341,7/27/2022,14.39,95,61.43,0.01,2781.67,341,cash,93039 Carpenter Center,Quma,,China,,0 Basil Junction,Useldange,,Luxembourg,L-8708,9165850462,processing
342,342,342,7/5/2020,15.32,29,284.11,0.67,9282.76,342,cash,65045 Clyde Gallagher Alley,El Paraiso,GRO,Mexico,40050,8405 Buena Vista Center,Mitrofanovka,,Russia,618541,9693557741,shipped
343,343,343,4/1/2020,14.99,75,627.53,0.35,1939.81,343,debit card,86 Golden Leaf Lane,Pámfylla,,Greece,,0 Village Green Avenue,Depok,,Indonesia,,2286223719,shipped
344,344,344,2/5/2020,17.0,27,67.7,0.99,3254.84,344,credit card,4663 Hayes Point,Limeil-Brévannes,A8,France,94454 CEDEX,476 Evergreen Trail,Rāvar,,Iran,,4795616362,delivered
345,345,345,2/28/2021,9.04,80,733.8,0.64,6976.44,345,cash,098 Village Green Lane,Mirzāpur,,Bangladesh,1945,720 Village Court,Changsheng,,China,,9120022292,shipped
346,346,346,3/23/2021,16.66,67,134.71,0.48,4740.85,346,debit card,0 Schurz Court,Independencia,VER,Mexico,91891,4 Green Center,Krajan Craken,,Indonesia,,3599561275,processing
347,347,347,6/3/2020,20.6,1,122.64,0.22,1612.55,347,debit card,4 Lawn Avenue,Culacling,,Philippines,4409,95 Gale Park,Jingchuan Chengguanzhen,,China,,5785556877,delivered
348,348,348,6/20/2020,23.48,66,326.85,0.21,5286.92,348,credit card,9 Rockefeller Drive,Kolbudy,,Poland,83-050,70299 Lakewood Circle,Gaio,15,Portugal,2860-613,5414596004,delivered
349,349,349,7/25/2021,7.35,76,931.13,0.3,4506.38,349,cash,41863 Milwaukee Street,Tržič,,Slovenia,4290,72 Butternut Hill,Thị Trấn Ngải Giao,,Vietnam,,3922142418,delivered
350,350,350,1/26/2022,4.25,89,694.92,0.17,7899.79,350,credit card,9702 Vera Point,Upi,,Philippines,1630,11886 Upham Plaza,Carvalhal Redondo,18,Portugal,3525-405,6867117763,processing
351,351,351,6/26/2022,18.93,31,439.23,0.61,5254.22,351,credit card,74 Prairieview Terrace,Daoukro,,Ivory Coast,,3 High Crossing Lane,Waerana,,Indonesia,,3995629685,delivered
352,352,352,12/30/2020,17.3,24,125.31,0.62,9806.09,352,debit card,4 Nobel Parkway,Vylkove,,Ukraine,,04 Corben Court,Châteauroux,A3,France,36019 CEDEX,8203504069,delivered
353,353,353,1/30/2020,14.5,18,852.38,0.25,5843.44,353,cash,8 Golden Leaf Pass,Kinel’-Cherkassy,,Russia,446168,7 Summerview Way,Ashkāsham,,Afghanistan,,8533838894,processing
354,354,354,6/3/2021,12.82,1,511.64,0.4,1450.27,354,debit card,21 Northland Crossing,Lanipao,,Philippines,9313,440 Loeprich Center,Biwer,,Luxembourg,L-6834,6144231832,shipped
355,355,355,2/18/2021,13.94,49,393.75,0.77,4269.62,355,cash,09 Forest Dale Street,Lincheng,,China,,8 Debra Place,Sumberagung,,Indonesia,,5206370302,pending
356,356,356,10/7/2020,14.29,92,189.65,0.46,5577.91,356,cash,8 Debs Hill,Shaliu,,China,,550 Pine View Road,Čelinac,,Bosnia and Herzegovina,,9780193491,shipped
357,357,357,3/10/2021,1.62,96,751.91,0.81,9703.44,357,credit card,454 High Crossing Trail,Noling,,Philippines,2731,08 Ridge Oak Road,El Mirador,MEX,Mexico,56564,4079545667,processing
358,358,358,9/18/2022,17.56,21,302.43,0.61,8496.2,358,debit card,8 Victoria Way,Turt,,Mongolia,,6720 Texas Alley,Iguape,,Brazil,11920-000,6915226745,shipped
359,359,359,7/4/2021,7.1,2,712.87,0.67,6850.44,359,debit card,6229 Menomonie Avenue,Amagbagan,,Philippines,2437,70990 Roxbury Place,Titab,,Indonesia,,4480924009,shipped
360,360,360,6/5/2021,15.3,43,394.38,0.13,2051.72,360,cash,230 Talisman Trail,Canauay,,Philippines,4214,455 Manley Parkway,Nueva Fuerza,,Philippines,6224,3772464543,shipped
361,361,361,11/27/2021,1.8,82,532.87,0.56,3030.27,361,credit card,9 Rowland Center,Prámanta,,Greece,,97 Bobwhite Junction,Karpinsk,,Russia,624936,5653093825,processing
362,362,362,8/27/2020,0.21,45,145.47,0.61,8459.47,362,cash,27 Little Fleur Court,Viga,,Philippines,4805,0149 Forest Drive,Dzhayrakh,,Russia,309273,8309912348,delivered
363,363,363,5/19/2020,15.01,94,357.34,0.69,5661.46,363,cash,5 New Castle Avenue,Xiaoyang,,China,,102 Sommers Circle,Maddarulug Norte,,Philippines,3501,6962718410,shipped
364,364,364,7/16/2022,10.98,69,625.69,0.77,3663.01,364,credit card,724 Memorial Way,Kiyevskoye,,Russia,363710,756 Warner Avenue,Qiaoxia,,China,,8890636242,processing
365,365,365,7/24/2022,7.79,65,528.44,0.61,5513.01,365,credit card,53 Nelson Place,Xishaqiao,,China,,7 Parkside Center,Tríkala,,Greece,,5589852863,pending
366,366,366,6/5/2022,16.81,33,69.82,0.25,4544.97,366,cash,4 Reinke Street,Kasreman,,Indonesia,,7472 Burrows Hill,Spandaryan,,Armenia,,2262360250,processing
367,367,367,11/26/2022,22.38,66,750.71,0.52,4518.78,367,cash,17590 Carioca Lane,Gradačac,,Bosnia and Herzegovina,,240 Corry Alley,Las Parejas,,Argentina,2505,9035050149,shipped
368,368,368,4/26/2022,8.19,8,591.33,0.25,4512.78,368,credit card,608 Corben Court,Addis Ababa,,Ethiopia,,09418 Moland Hill,Idvor,,Serbia,,5634620575,processing
369,369,369,3/12/2021,3.97,85,737.03,0.08,6672.57,369,debit card,0 Gulseth Court,Chōfugaoka,,Japan,203-0044,430 Forest Dale Terrace,Göteborg,O,Sweden,412 79,9024425658,pending
370,370,370,12/30/2022,15.91,15,698.01,0.68,6348.0,370,debit card,15219 Gale Point,Memaliaj,,Albania,,10165 Mesta Crossing,Jinshan,,China,,9130756144,pending
371,371,371,7/11/2020,11.78,5,348.99,0.65,5253.14,371,debit card,486 Elmside Lane,Tonjongsari,,Indonesia,,01935 8th Way,Menghe,,China,,4660226628,processing
372,372,372,9/12/2021,4.57,85,853.88,0.65,1624.21,372,credit card,09 Gina Junction,Daguo,,China,,2071 Upham Park,Daping,,China,,9356523265,pending
373,373,373,9/6/2021,1.41,98,326.42,0.57,9298.39,373,cash,58911 Prentice Terrace,Partizansk,,Russia,309311,629 Sycamore Lane,Pang,,Philippines,4103,9391711115,processing
374,374,374,10/22/2020,11.21,22,942.08,0.72,1995.81,374,cash,64182 Forest Lane,Pateros,,Philippines,1930,68888 Brickson Park Avenue,Xijiang,,China,,3772078818,processing
375,375,375,3/30/2022,6.58,93,683.99,0.2,3904.2,375,cash,97394 Ronald Regan Street,Khvalynsk,,Russia,412787,948 Onsgard Trail,Loma Alta,TAM,Mexico,87605,2143844270,pending
376,376,376,10/23/2020,17.68,89,556.18,0.52,1447.29,376,debit card,382 David Plaza,Baiyang,,China,,29852 Steensland Trail,Azinhal,08,Portugal,8950-023,1780796993,shipped
377,377,377,6/27/2020,3.36,69,584.14,0.13,1928.09,377,debit card,77 Homewood Terrace,Popielów,,Poland,46-090,85176 Brown Trail,Laúndos,13,Portugal,4570-308,3811812243,pending
378,378,378,11/25/2020,13.51,56,778.57,0.56,9815.12,378,debit card,46 Schurz Avenue,Côte-Saint-Luc,QC,Canada,H7V,43 Pond Drive,Awilega,,Indonesia,,2903240769,pending
379,379,379,12/9/2022,0.71,18,596.13,0.2,4782.22,379,cash,72 Grim Way,Gamut,,Philippines,8308,158 Northland Hill,Şurmān,,Libya,,8420133591,processing
380,380,380,1/1/2021,7.01,22,870.96,0.61,5944.46,380,cash,45905 Ohio Street,‘Amrān,,Yemen,,69796 Amoth Street,Cartagena,,Colombia,130027,9970530986,delivered
381,381,381,5/30/2022,18.13,46,430.56,0.26,6446.88,381,debit card,650 Continental Plaza,Loandjili,,Republic of the Congo,,300 Southridge Center,Jatirogo,,Indonesia,,8462747819,pending
382,382,382,5/6/2021,20.88,65,675.55,0.69,1679.19,382,debit card,9 Logan Trail,Chambar,,Pakistan,35401,56 Steensland Circle,Strašice,,Czech Republic,338 45,1743328600,processing
383,383,383,1/24/2021,2.87,85,965.41,0.36,6898.87,383,credit card,90234 Sugar Circle,Pico Truncado,,Argentina,9015,438 Ruskin Place,Karukh,,Afghanistan,,3696468072,processing
384,384,384,2/15/2021,1.86,9,205.57,0.53,5563.73,384,credit card,2 Vera Place,Bandar-e ‘Asalūyeh,,Iran,,69582 Brickson Park Crossing,Yuncao,,China,,9308168017,delivered
385,385,385,2/2/2020,2.1,80,193.7,0.6,3955.39,385,cash,33 Lotheville Lane,Rothesay Bay,,New Zealand,0794,8 Toban Way,San Julian,,Bolivia,,6566870105,processing
386,386,386,8/31/2021,12.78,46,728.82,0.32,6418.21,386,debit card,9494 Jay Terrace,Pouébo,,New Caledonia,98824,3785 Declaration Plaza,Jabal os Saraj,,Afghanistan,,3307466780,processing
387,387,387,11/5/2021,13.05,90,639.94,0.7,6805.53,387,cash,5 Shasta Trail,Zhen’an,,China,,3 4th Junction,Nakuru,,Kenya,,6016771075,shipped
388,388,388,9/25/2022,18.63,4,810.18,0.98,127.78,388,cash,78188 Dennis Hill,Guadalupe Victoria,PUE,Mexico,75694,0309 School Alley,Vylkove,,Ukraine,,5854474184,shipped
389,389,389,11/29/2020,10.42,96,23.88,0.52,1670.41,389,credit card,6547 Kim Hill,Irkliyevskaya,,Russia,353144,689 Vera Alley,Samothráki,,Greece,,9859890324,processing
390,390,390,4/14/2021,8.77,31,806.03,0.03,731.88,390,cash,1 Village Green Place,Bethlehem,,Palestinian Territory,,689 Ruskin Crossing,Chaumont,A4,France,52011 CEDEX,1613536338,processing
391,391,391,6/3/2022,20.15,58,314.75,0.23,3456.22,391,debit card,93 Melody Circle,Beopwon,,South Korea,,833 Gina Road,Provins,A8,France,77484 CEDEX,2205874689,pending
392,392,392,9/16/2022,23.38,22,270.78,0.27,8147.18,392,debit card,9196 Meadow Valley Point,Corga,16,Portugal,4960-330,9 Meadow Vale Center,Illkirch-Graffenstaden,C1,France,67404 CEDEX,6468228705,processing
393,393,393,2/28/2020,13.75,71,219.3,0.69,627.87,393,cash,27129 Mockingbird Plaza,Vinhais,04,Portugal,5320-305,1 Express Terrace,Saint-Julien-en-Genevois,B9,France,74164 CEDEX,8154174681,delivered
394,394,394,3/21/2020,15.03,17,284.23,0.59,9090.61,394,cash,68 Buena Vista Plaza,Rodionovo-Nesvetayskaya,,Russia,346580,17603 Cody Hill,Itu,,Nigeria,,3161308373,shipped
395,395,395,4/4/2020,2.68,30,294.13,0.87,6026.51,395,debit card,4064 Warbler Drive,Węgorzyno,,Poland,73-155,5020 Merry Lane,Boncong,,Indonesia,,2574743845,delivered
396,396,396,9/6/2020,16.07,46,6.32,0.64,9507.01,396,credit card,92763 Nova Avenue,Trzin,,Slovenia,1236,031 Sunbrook Crossing,Longsheng,,China,,5829502180,shipped
397,397,397,8/13/2021,21.72,25,902.74,0.35,674.97,397,cash,23 Victoria Plaza,Várzea da Serra,18,Portugal,3610-193,86562 Heffernan Plaza,Khāngāh Dogrān,,Pakistan,39250,8244575510,shipped
398,398,398,10/6/2020,9.15,13,667.7,1.0,6642.91,398,cash,69308 Fordem Parkway,La Palma,,Panama,,4 Packers Drive,San Bernardo,,Philippines,3328,7657963305,processing
399,399,399,7/3/2020,17.9,73,836.29,0.0,3716.19,399,cash,1010 Kensington Place,Pyhäsalmi,,Finland,86801,1150 Michigan Lane,Zator,,Poland,32-640,7583630326,processing
400,400,400,4/2/2021,7.36,37,546.05,0.6,6398.71,400,credit card,5158 Center Park,Lykóvrysi,,Greece,,87868 Buhler Drive,Tierp,C,Sweden,815 36,7323778537,pending
401,401,401,2/27/2020,22.57,8,298.23,0.61,8944.33,401,debit card,2836 Goodland Street,Loštice,,Czech Republic,789 83,93 Ridgeway Center,Marseille,B8,France,13393 CEDEX 13,6373279793,delivered
402,402,402,8/26/2022,17.89,13,863.09,0.91,4907.17,402,debit card,75719 Ryan Parkway,Tanniu,,China,,186 Comanche Street,Zapala,,Argentina,8340,6585611354,delivered
403,403,403,4/22/2022,22.63,5,585.64,0.86,2221.24,403,debit card,317 Lakewood Gardens Circle,Pavliš,,Serbia,,601 Prairie Rose Terrace,Sumberkenanga,,Indonesia,,1001546328,pending
404,404,404,2/5/2021,14.28,47,170.19,0.81,8770.12,404,cash,0966 Golf Course Way,Longchiqiao,,China,,8274 Fairfield Alley,Lazarevskoye,,Russia,397474,3993437469,delivered
405,405,405,7/4/2021,21.69,87,431.24,0.34,5961.66,405,credit card,7243 Buhler Trail,Indianapolis,IN,United States,46278,0 Florence Avenue,Cova Figueira,,Cape Verde,,8321240221,processing
406,406,406,5/15/2022,2.1,57,145.67,0.71,1248.71,406,cash,167 Sundown Road,Avignon,B8,France,84007 CEDEX 1,90 Arapahoe Point,Zhaobei,,China,,9858230407,shipped
407,407,407,11/8/2021,6.32,82,403.74,0.94,4666.75,407,cash,5 Cordelia Way,Russkiy,,Russia,690922,270 Mesta Street,Pavlovskaya,,Russia,353147,2927085334,shipped
408,408,408,3/31/2022,13.95,46,737.97,0.8,5672.51,408,debit card,9259 Montana Drive,Kaavi,,Finland,73601,738 Michigan Lane,El Charco,,Colombia,527537,1610437060,pending
409,409,409,9/29/2020,4.9,62,365.91,0.76,7647.36,409,cash,2660 Starling Crossing,Areni,,Armenia,,2006 Express Place,Sobral,16,Portugal,4990-585,6777141079,pending
410,410,410,9/16/2022,6.8,80,710.98,0.15,9270.7,410,credit card,46 Mccormick Lane,Penja,,Cameroon,,5646 Lerdahl Park,Oqtosh,,Uzbekistan,,9435317690,shipped
411,411,411,7/12/2020,18.59,91,932.53,0.88,9767.49,411,credit card,634 Pine View Court,Blachownia,,Poland,42-293,8 Eagan Trail,Porta,16,Portugal,4940-352,8028573867,delivered
412,412,412,11/13/2020,2.31,29,61.17,0.78,536.62,412,credit card,174 Sutherland Lane,Levallois-Perret,A8,France,92592 CEDEX,74617 Donald Alley,Dorowa Mining Lease,,Zimbabwe,,7850608439,shipped
413,413,413,4/23/2020,18.48,56,327.21,0.27,3367.06,413,cash,7384 Kipling Way,El Banco,,Colombia,473049,97271 Corry Road,Khujirt,,Mongolia,,9388977298,shipped
414,414,414,1/13/2020,17.15,8,88.91,0.2,2816.44,414,credit card,180 Kinsman Pass,Biwer,,Luxembourg,L-6834,1 Oak Valley Plaza,Estique,,Peru,,1341653405,pending
415,415,415,9/11/2022,15.47,62,504.02,0.03,3118.95,415,cash,072 Blaine Court,Tāndo Mittha Khān,,Pakistan,40411,8114 Cardinal Terrace,Torres Vedras,11,Portugal,2560-234,7995225224,processing
416,416,416,10/25/2022,10.06,78,963.9,0.34,2972.82,416,credit card,7764 Memorial Trail,Bigoudine,,Morocco,,6451 Northridge Place,Sandur,,Faroe Islands,215,6313470503,delivered
417,417,417,4/27/2022,12.72,81,571.54,0.74,3209.23,417,debit card,7371 Corben Trail,Xiadahe,,China,,3 Hudson Crossing,Jiexiu,,China,,8874111689,shipped
418,418,418,4/27/2020,12.21,23,914.12,0.85,2025.54,418,credit card,95 Lien Terrace,Orissaare,,Estonia,,5 Prairieview Court,Eláteia,,Greece,,1942538256,delivered
419,419,419,5/29/2020,1.43,43,909.66,0.21,5705.12,419,debit card,0 Express Circle,Buenaventura,,Colombia,764517,7870 Melrose Street,Quảng Ngãi,,Vietnam,,6792236915,delivered
420,420,420,4/8/2022,18.08,22,405.17,0.94,3240.89,420,credit card,40701 Barby Place,Panan,,Philippines,1105,364 International Pass,Evansville,IN,United States,47725,7845355370,processing
421,421,421,9/17/2022,10.15,29,725.28,0.2,2590.2,421,cash,68594 Bowman Hill,Khān Shaykhūn,,Syria,,10 Carioca Circle,Sarandi,,Brazil,99560-000,5003385390,shipped
422,422,422,10/23/2021,15.0,79,649.01,0.49,5390.13,422,credit card,9 Rieder Point,Valencia,,Venezuela,,4 Birchwood Avenue,Danderyd,AB,Sweden,182 34,9915405309,pending
423,423,423,8/13/2021,15.6,46,185.84,0.97,9824.44,423,debit card,89 Lillian Trail,Balzar,,Ecuador,,1 Hallows Trail,Australia Square,NSW,Australia,1213,2599122371,processing
424,424,424,2/28/2022,7.74,2,98.97,0.71,5083.25,424,credit card,2 Sommers Hill,Xiatang,,China,,8 Corry Alley,Jinjiang,,China,,6526125283,pending
425,425,425,9/27/2021,7.3,48,574.84,0.92,9242.09,425,debit card,48 Gulseth Trail,Pulorejo,,Indonesia,,2 Orin Point,Algeciras,,Colombia,413048,7491982613,pending
426,426,426,7/2/2022,6.03,19,379.22,0.88,8800.39,426,credit card,57316 Morrow Point,San Miguel,,Philippines,8301,70 Sundown Point,Mount Darwin,,Zimbabwe,,1714662217,shipped
427,427,427,12/29/2021,10.46,64,422.22,0.62,645.86,427,debit card,91581 Blaine Road,Waalwijk,06,Netherlands,5144,658 Center Place,Hadakewa,,Indonesia,,6581861488,pending
